gene	DLD1	GBM	HCT116	HELA	RPE1
ENSG00000016402	66.68741783	0.03148215	1.103421801	0.301534533	0.000166951
ENSG00000016490	0.002432291	0.001499097	0.001465359	0.000542243	0.000863658
ENSG00000016602	0.001948353	0.038990731	0.001894091	0.001229958	0.000166951
ENSG00000016864	67.38456695	98.38138871	56.51545498	83.45276357	64.11187837
ENSG00000017260	270.8981198	79.35491212	112.342398	77.53941528	111.7153722
ENSG00000017373	0.656822908	0.300689481	5.645967039	1.566439757	0.002737631
ENSG00000017427	1.356208344	0.008059726	0.059262145	0.267896621	0.001203408
ENSG00000017483	0.659159418	33.23830721	82.06468063	611.931923	0.407105081
ENSG00000017621	2.690812216	0.947586133	1.10187297	2.409493689	1.074071082
ENSG00000017797	50.74637036	30.81820975	42.79748546	15.92501118	46.44248428
ENSG00000018189	31.99918572	76.59802889	25.12598384	12.19818124	35.95743541
ENSG00000018236	0.001137537	0.001881517	2.770920671	15.18022807	0.000863658
ENSG00000018280	0.509655108	0.227572839	0.520155264	0.231680965	0.110585669
ENSG00000018408	3.508986028	463.8549933	55.04591489	27.41863827	71.68306673
ENSG00000018510	50.67604727	16.49491989	26.54103722	51.04290075	34.82848869
ENSG00000018607	0.00502334	0.090952217	0.006568468	0.001972221	0.01250296
ENSG00000018610	24.61975863	15.77836159	22.08496798	39.65563438	16.19392184
ENSG00000018625	0.108270928	0.132881722	0.112581895	0.01299153	0
ENSG00000018699	42.8774833	12.20477976	19.03840011	11.70847995	20.19158435
ENSG00000018869	0.000489623	2.810836644	0.00349933	0	0.17024168
ENSG00000019102	0.223913794	0.136820682	0.354722411	0.057937364	0.517988177
ENSG00000019144	38.2153919	187.8509251	36.6152076	9.592222197	60.98996815
ENSG00000019169	0.001137537	0.000380595	0.002043375	0.001229958	0
ENSG00000019186	3.052654782	0.11828814	179.3742194	1.546735315	0.240961706
ENSG00000019485	5.224273676	4.320934877	4.311139275	8.220898394	4.423941923
ENSG00000019505	0.009387932	0.001682332	1.150091794	0.036278768	0
ENSG00000019549	0.049682901	62.25656434	0.253520827	6.875753188	9.013999534
ENSG00000019582	0.089490245	0.45546263	0.263939696	19.67940867	0.036984041
ENSG00000019991	0.000816384	22.53958573	0.002919246	0.027199468	0.000347635
ENSG00000019995	9.933790216	21.86197659	16.86192883	10.8548056	24.11537097
ENSG00000020129	36.05294711	31.64123405	16.86192883	19.57045912	24.9490902
ENSG00000020181	0.14004073	37.57936899	5.329498524	6.431652423	1.217360375
ENSG00000020256	20.54273881	46.10981605	13.88475785	24.46997923	10.81245608
ENSG00000020426	50.43068277	91.66463788	65.41838534	41.80189405	66.14368896
ENSG00000020577	16.15880443	7.479684753	9.531731305	2.504008051	15.9485911
ENSG00000020633	0.03931857	0.048176126	17.83656454	2.333165839	0.015748835
ENSG00000020922	25.40030361	15.29322957	21.09674027	35.14744508	31.51838098
ENSG00000021300	12.02322594	16.70224576	12.13592168	1.008430615	1.262667198
ENSG00000021355	152.3810341	10.33864412	107.3181231	45.71398019	9.300134143
ENSG00000021461	0.003075432	0.025315034	0.057093193	0.001733586	0.00325352
ENSG00000021488	0.238308312	0.191711477	0.279413519	0.00877865	0.084263286
ENSG00000021574	15.21221928	9.88921796	8.029586072	5.957823076	5.070196054
ENSG00000021645	0.025099249	0.089817589	0.021024515	0.101939684	6.855712476
ENSG00000021762	43.7484246	17.58229077	29.32843583	37.10127953	9.955031875
ENSG00000021776	22.98590157	23.6775304	14.29534599	21.44771799	22.68735749
ENSG00000021826	0.454781543	5.025326013	26.35760405	421.7379909	27.34114699
ENSG00000021852	0.000157813	0	0.001465359	0.422077614	0.000166951
ENSG00000022267	0.138854107	46.43066556	12.25440501	42.91817449	11.23328374
ENSG00000022355	0.000489623	0.044610184	0.001167523	0.2601452	0.000347635
ENSG00000022556	61.79057716	0.006006071	64.47283534	0.319311932	0.118523807
ENSG00000022567	11.91522718	10.32429567	12.1443467	3.460141966	2.918986974
ENSG00000022840	301.4166487	240.9309833	315.146608	285.068711	212.8641163
ENSG00000022976	16.88078737	13.54410482	13.59871323	6.503632312	13.17774686
ENSG00000023041	54.35207636	48.13541004	89.80423964	52.77048893	87.22210052
ENSG00000023171	0.031402604	7.72262287	4.149332651	26.53906056	5.746218501
ENSG00000023191	185.0237386	83.88064248	101.1770316	60.28540671	175.1884684
ENSG00000023228	90.34885141	71.66570903	80.48703514	156.180544	87.34312362
ENSG00000023287	15.81495087	34.67463249	26.19359778	44.71067544	21.9900988
ENSG00000023318	16.52158565	15.06150494	9.361229995	17.58674831	13.0956892
ENSG00000023330	37.9776333	51.23510174	43.27492928	26.04657994	26.59303372
ENSG00000023445	6.045391438	12.34966764	2.306722865	11.20722209	2.08217418
ENSG00000023516	17.84421955	23.4161822	13.16236612	7.874131607	15.86030341
ENSG00000023572	39.64601503	21.95316544	38.56981199	34.04374103	37.17448114
ENSG00000023608	6.294046938	22.35272901	10.18857598	5.863234646	12.26003929
ENSG00000023697	50.57074526	40.33381753	39.70959869	61.63802979	58.18117435
ENSG00000023734	242.123001	205.4234006	200.2753419	269.3165649	180.9902942
ENSG00000023839	0.502056388	0.879131944	39.3532553	1.580824416	0.283476584
ENSG00000023892	6.525639354	0.397524892	29.02493074	0.501858316	0.095919046
ENSG00000023902	1.409538272	76.9173326	8.192920495	4.992370162	86.49947456
ENSG00000023909	27.13028719	11.64200322	34.11487278	98.01606421	45.39183591
ENSG00000024048	16.15880443	9.937408508	12.85545524	10.02835778	10.47987779
ENSG00000024422	0.560836027	53.4857569	59.73868785	81.96185731	209.6424659
ENSG00000024526	27.31910583	24.2426131	74.68073218	33.69137973	74.16013481
ENSG00000024862	9.961415681	9.578288166	10.54107097	12.1474614	7.614052898
ENSG00000025039	2.204021006	0.225194124	16.8970591	0.635316903	0.098614699
ENSG00000025156	22.23318891	33.93710856	26.21177022	11.89700231	22.06650234
ENSG00000025293	22.41902579	24.37752033	22.34691858	27.59036157	21.47751828
ENSG00000025423	2.827365395	1.568570689	4.523054251	2.022516829	1.362149154
ENSG00000025434	17.24779098	8.997886032	23.29651741	52.47855128	9.095745929
ENSG00000025708	1.176897847	1.631395715	21.79582932	35.05006768	0.749669899
ENSG00000025770	63.44017153	47.07907516	94.07387934	90.19135703	56.5113195
ENSG00000025772	99.62655394	98.17698399	54.25025397	70.26888932	108.7353967
ENSG00000025796	137.6177838	101.7808753	59.49069696	129.6994052	123.1868538
ENSG00000025800	42.93698779	33.07733383	30.83000425	39.38155584	37.17448114
ENSG00000026025	0.68881504	2762.155009	9.725566276	683.2325733	7765.708341
ENSG00000026103	12.88733607	133.6564868	19.90264603	11.55499509	67.02077621
ENSG00000026297	45.92425578	23.46496447	26.15729068	35.4904	5.79032972
ENSG00000026508	165.3697533	912.4228216	894.4906595	349.7516781	1151.9669
ENSG00000026559	0.013271959	169.8867104	15.81931718	28.20968283	1.081660922
ENSG00000026652	1.024616136	40.8971183	9.718817247	6.125959547	12.06586399
ENSG00000026751	0	0	0.192723828	0.007853133	0.050186284
ENSG00000026950	14.3110954	13.04583144	8.164524637	10.91529105	5.830723734
ENSG00000027001	38.69538196	7.33555748	16.32098596	12.86816037	16.35200054
ENSG00000027075	15.858905	4.819851371	13.4206041	2.062599094	2.237531406
ENSG00000027644	0.092913929	0.012195182	0.01080122	0.012402058	0.006169885
ENSG00000027697	156.3400312	27.61939074	26.3758902	24.57205369	17.92035499
ENSG00000027847	26.06057681	15.45326185	17.12125525	15.39245357	22.94055967
ENSG00000027869	2.217914656	0.930985156	1.736118994	3.215660972	0
ENSG00000028116	51.4549892	4.860265522	19.34458452	25.31614339	21.43286788
ENSG00000028137	3.438833088	6.900374823	0.461372869	2.914134662	1.51115494
ENSG00000028203	73.74003321	52.27579361	37.51471927	27.09718042	53.75941759
ENSG00000028277	0.633447384	2.209007368	1.66829783	2.015440783	0.390106031
ENSG00000028310	45.13502653	50.45944873	40.60055406	84.38368911	45.07817334
ENSG00000028528	85.17857399	98.04095012	127.1846339	79.11428839	76.08712234
ENSG00000028839	48.98323583	45.6326925	54.28788054	43.85085467	55.84912565
ENSG00000029153	17.40405816	29.21551967	8.873939743	13.07531896	31.25716393
ENSG00000029363	190.4898333	138.8509864	165.859654	141.9313863	166.1976736
ENSG00000029364	47.97484235	46.49510277	48.52015156	32.86051085	40.68141495
ENSG00000029534	0.080451426	32.87151241	1.232820692	0.45731961	0.135593149
ENSG00000029559	0.000816384	0	0.002630243	0	0.208176847
ENSG00000029639	43.0861104	61.35664484	42.17882246	19.50267181	21.24045211
ENSG00000029725	32.55880452	19.74231481	34.25710882	52.80709509	27.72305418
ENSG00000029993	154.0805802	157.0865904	143.68838	110.9668824	148.5431962
ENSG00000030066	58.7817175	48.03538033	50.86255874	154.9940823	26.87114833
ENSG00000030110	16.37323463	14.93659118	14.04950971	9.889981365	25.45602061
ENSG00000030304	0.019755183	0.161570426	0.084221631	0.001937988	1.480741357
ENSG00000030419	1.899278682	1.558699325	0.54441174	4.515967251	4.164044106
ENSG00000030582	133.761416	66.72627886	101.0368474	221.3418986	274.7194187
ENSG00000031003	12.1828312	9.578288166	8.423665257	12.52435203	25.26253618
ENSG00000031081	4.08117082	7.72262287	1.431280007	0.030010258	4.80245092
ENSG00000031544	0.467016349	2.626843709	0.495888689	0.030524627	0.303714413
ENSG00000031691	18.48688622	11.35462948	15.35434585	17.95676106	21.77757226
ENSG00000031698	135.440968	165.9293625	160.9886686	117.37664	156.1454598
ENSG00000031823	155.6911143	143.2508209	121.3283241	100.9821256	161.4285549
ENSG00000032219	13.25930206	17.87754238	12.96295178	9.638987639	5.44668026
ENSG00000032389	47.94158903	23.48124777	37.74957111	30.89324423	34.68387081
ENSG00000032444	55.18750453	80.07337339	75.93372194	45.87276657	35.0222505
ENSG00000032742	9.961415681	16.52929481	10.26666863	5.945399769	10.65596152
ENSG00000033011	46.2758729	21.6056582	25.02164421	44.21730688	58.0200379
ENSG00000033030	23.68180559	20.66733555	21.18472268	19.52975854	19.02213232
ENSG00000033050	87.21020489	93.72096143	79.10406526	62.15304858	78.33524804
ENSG00000033100	12.59553285	75.8581309	7.81504264	17.20045733	44.30346317
ENSG00000033122	0.016840996	0.185814717	0.150791937	1.338840753	0.261216142
ENSG00000033170	21.57982428	134.3997986	40.32000471	6.82335483	60.02508137
ENSG00000033178	96.36587784	72.41491526	93.16525486	55.66473598	64.73721933
ENSG00000033327	3.171907097	11.70684374	2.373638913	1.6864138	9.184608206
ENSG00000033627	44.94763786	28.16103415	48.28522987	32.67867202	28.40426475
ENSG00000033800	18.79726918	17.02993842	21.63016548	15.07521351	25.05313797
ENSG00000033867	22.96996326	99.47875495	32.47590419	18.9555891	53.5733649
ENSG00000034053	0.206596391	0.001123767	0.014316364	0.003399289	16.54602703
ENSG00000034063	64.41524829	60.42781688	63.85007193	34.28069214	82.05981621
ENSG00000034152	45.86061294	48.90925419	75.35684696	41.77291347	51.8556305
ENSG00000034239	0.000157813	0.616590336	0.002194009	0	0.134748666
ENSG00000034510	4907.212386	4802.542709	3540.997732	4641.173426	5088.06059
ENSG00000034533	7.976570598	4.597080256	3.275079167	3.950405163	4.815832153
ENSG00000034677	21.2382623	84.34717176	28.13312149	84.26675803	32.69843746
ENSG00000034693	55.72581213	17.61892917	25.51229656	22.25114111	22.46809744
ENSG00000034713	77.19258252	159.1693202	104.4554922	87.23922071	76.93584301
ENSG00000034971	0.001294323	0.009372833	0.005847449	0.001869665	0.030472457
ENSG00000035115	57.97222942	40.50198858	18.95932546	8.312832099	18.45022952
ENSG00000035141	157.3184808	42.45761945	68.52881597	49.54333118	48.98950749
ENSG00000035403	112.5549216	447.7432783	72.3868249	70.8068846	379.2064924
ENSG00000035499	26.81228397	12.32397498	35.8613771	20.10734094	25.95523517
ENSG00000035664	0.793086068	0.365897837	4.554616121	4.999327401	3.140646651
ENSG00000035681	53.93911543	46.49510277	31.74115638	55.81934868	40.20465812
ENSG00000035687	36.10298421	31.92780858	39.90281005	49.09870189	48.85382045
ENSG00000035720	0.286250324	0.000755396	0.003213098	0.003399289	0.000517976
ENSG00000035862	25.75510455	269.3779541	56.39802617	108.682749	300.4170267
ENSG00000035928	108.2690531	55.99031768	76.19739541	99.31575482	84.89537588
ENSG00000036054	19.65064929	20.14355638	17.93582736	15.41383838	30.42305918
ENSG00000036257	69.66478397	56.30176057	59.57324602	55.05055417	60.44270792
ENSG00000036448	1.310378815	0.02586819	6.638130152	0.001480463	0.224012734
ENSG00000036473	0	0	0.139182358	0	0
ENSG00000036530	0.014565418	0.013688393	0.809533004	0.001279851	0.304828273
ENSG00000036549	28.28308274	28.79306517	30.04900752	29.90229507	34.53985312
ENSG00000036565	0	0.076685907	0.001894091	0.00441498	0.000166951
ENSG00000036672	0.944872451	0.136067705	4.189936381	2.507513294	2.112955193
ENSG00000036828	0.002099801	0.001881517	0.004531222	0.001263208	0.002737631
ENSG00000037042	27.89347837	42.99090202	35.02577286	27.70544035	21.22572259
ENSG00000037241	116.2826448	90.27714219	81.72403136	74.48306806	106.1287904
ENSG00000037280	0.001452529	0.010123264	0.020729442	0.001147033	0.010271193
ENSG00000037474	115.3193103	71.26930609	78.88500556	180.9063999	68.95325809
ENSG00000037637	17.42822449	10.86111785	14.07878563	11.76553849	13.71902141
ENSG00000037749	21.7300364	29.93342031	16.01810894	29.3882009	30.40196696
ENSG00000037757	0.781391582	23.09354665	11.03518483	33.06628842	17.77177404
ENSG00000037897	71.8226864	40.13849991	62.18986312	52.26065797	45.14073204
ENSG00000037965	0.228788894	0	0.362744088	0.29179399	0
ENSG00000038002	10.61103926	11.85405624	6.47417673	18.05673751	28.68141014
ENSG00000038210	51.27691247	25.48413733	28.82434006	26.08274475	23.96529326
ENSG00000038219	18.66731517	23.90859982	29.00480905	67.59270814	29.63174443
ENSG00000038274	50.64092227	62.82025763	63.85007193	105.1255065	64.33451813
ENSG00000038295	0.001294323	0.110000801	0.293389703	12.00489544	0.178876274
ENSG00000038358	107.2976872	79.13514642	113.7530185	80.33031592	83.78442713
ENSG00000038382	30.86578352	127.7674669	22.80096156	65.92635666	126.650589
ENSG00000038427	0.083513137	166.5054925	21.84123001	0.806742568	286.7836297
ENSG00000038532	27.01762264	18.07712321	13.36484469	15.72727282	13.19605151
ENSG00000038945	0.001137537	4.894201719	0.064071067	0.020855728	0.000863658
ENSG00000039068	396.350737	0.021546431	32.07304995	0.544206605	0.024657583
ENSG00000039123	104.3631838	103.273517	96.31759789	116.5657032	100.7516636
ENSG00000039139	0.474441251	0.757503155	0.09970555	1.082441193	1.020230687
ENSG00000039319	38.10953827	34.57857525	35.36746194	44.86597861	33.4553927
ENSG00000039523	25.73724744	55.71921824	64.9664067	30.53108363	97.99613591
ENSG00000039537	0.006310352	0.144668082	0.004085667	0.067399606	0.001718575
ENSG00000039560	23.83010343	136.4652875	71.34057633	41.59945119	192.6417746
ENSG00000039600	0.032033452	0.37479748	0.27196903	0.005705751	0.002737631
ENSG00000039650	54.54082929	41.52583557	38.09139854	35.05006768	39.15906355
ENSG00000039987	0.116741989	0.052139036	0.085879304	0.008344745	0.000517976
ENSG00000040199	14.45080496	7.695839775	11.38527709	3.395566102	8.127824255
ENSG00000040341	38.18890097	60.7218181	46.02955763	41.88895641	45.73938519
ENSG00000040487	17.62276594	18.40620018	9.895821354	9.374787229	25.4383701
ENSG00000040531	16.14759667	7.254446272	9.023042065	16.37336345	15.44755815
ENSG00000040608	8.344916202	0.656082215	12.55569276	1.460017243	0.666801679
ENSG00000040633	69.56825257	53.30064539	51.64434227	57.30974862	71.23716996
ENSG00000040731	0.000328606	0.00018278	0.001026097	0.000189922	1.850115986
ENSG00000040933	14.16290343	14.23815526	14.07878563	7.32999635	11.00175376
ENSG00000041353	43.38591056	0.261856077	2.418755572	3.892990602	4.396323367
ENSG00000041357	393.0675231	307.2992344	378.9570608	282.7072218	215.6862616
ENSG00000041515	0.180737746	0.105701502	0.040721726	4.923325679	0.052559868
ENSG00000041802	68.13622557	35.11020115	48.31872037	56.52043533	52.25265211
ENSG00000041880	13.51947083	11.11285033	20.06900392	7.294407068	28.18838656
ENSG00000041982	8.730236992	233.2078282	0.001026097	6.373753717	117.3516669
ENSG00000041988	15.46767077	16.5637413	20.57646107	31.58664429	21.56709812
ENSG00000042062	0.052289868	2.06993128	0.091829421	0.0040783	0.005658965
ENSG00000042088	30.88719669	34.57857525	27.78411401	22.05133469	42.55700453
ENSG00000042286	48.77987614	13.96412345	24.65985391	17.6234043	27.58878402
ENSG00000042304	0	0.011621537	0.000588316	0.000590704	0
ENSG00000042317	3.730703961	21.05812035	4.94748566	2.895870522	5.830723734
ENSG00000042429	70.5396151	71.91457942	80.65460774	81.00146119	65.9605063
ENSG00000042445	24.2301171	29.91266625	49.09544371	18.42383511	31.27884912
ENSG00000042493	36.12802879	211.6388377	172.066658	251.2797175	0.617033004
ENSG00000042753	325.7499353	279.0715918	423.6991563	415.6432687	442.2901015
ENSG00000042781	0.025242573	0.018382173	0.059415893	0.002950257	0.003084753
ENSG00000042813	0.001294323	0.000945543	0.002043375	0.003003731	0.000517976
ENSG00000042832	0.472066489	0.538579863	0.232463871	0.006770133	0.01660273
ENSG00000042980	0.000652211	0.279711423	0.000296414	0	0
ENSG00000043039	10.31327497	0.541678908	0.082456667	0.006586622	0.000347635
ENSG00000043093	50.15172011	35.99781257	47.58726533	22.64048167	35.31491527
ENSG00000043143	35.65513765	27.61939074	22.11562573	25.17602365	32.27040495
ENSG00000043355	22.98590157	6.568104256	18.01063654	10.8096611	0.874748851
ENSG00000043462	0.000652211	0.128837764	0.001610762	0	0.000166951
ENSG00000043514	36.40466794	30.22549278	36.33698132	45.4295478	21.95961146
ENSG00000043591	0.54505739	0.086410724	0.688572034	0	0.065057579
ENSG00000044012	0	0	0	0	0
ENSG00000044090	15.86991259	29.70591489	8.812542125	7.71161637	10.08723171
ENSG00000044115	213.1290161	420.0810763	396.1472532	513.4987937	373.4674902
ENSG00000044446	25.32993174	14.3672035	23.40989849	23.75073759	14.71511999
ENSG00000044459	7.871997763	13.40381961	3.379306609	11.20722209	6.747011894
ENSG00000044524	0.008740446	0.004125609	0.003213098	1.196754062	0.221022884
ENSG00000044574	238.4585738	282.9675477	273.3999409	248.3358729	318.2082366
ENSG00000046604	78.05362093	0.198379382	52.83959944	30.74360227	39.2406129
ENSG00000046647	6.151345907	16.04335287	13.09858595	8.892546761	11.03234696
ENSG00000046651	13.51947083	27.27670168	14.71806294	30.04784506	10.77498859
ENSG00000046653	1.517172289	24.85563058	0.894145877	3.847120387	0.504077624
ENSG00000046774	0	54.1574956	0	0.039903798	0
ENSG00000046889	0.000652211	0.000945543	0.001610762	0.00068793	0.000166951
