rxns	rxnKEGGID	rxnBiGGID	rxnEHMNID	rxnHepatoNET1ID	rxnREACTOMEID	rxnRecon3DID	rxnMetaNetXID	rxnHMR2ID	rxnRatconID	rxnTCDBID	spontaneous	rxnMAID
"HMR_0718"	"R03534"	""	""	""	""	"HMR_0718"	"MNXR100626"	"HMR_0718"	"RCR11096"	""	0	"MA_00718"
"HMR_0719"	"R08198"	""	""	""	""	"HMR_0719"	"MNXR111769"	"HMR_0719"	"RCR11097"	""	0	"MA_00719"
"HMR_1434"	"R00238"	"ACACT1r"	"R00238M"	"r0069"	""	"ACACT1r"	"MNXR95194"	"HMR_1434"	"RCR10465"	""	0	"MA_01434"
"HMR_1436"	"R01357"	"AACOAT"	"R01357M"	"r0320"	""	"AACOAT"	"MNXR95136"	"HMR_1436"	"RCR10466"	""	0	"MA_01436"
"HMR_3163"	"R01175"	"ACOAD1fm"	""	""	"R-HSA-77319"	"ACOAD1fm"	"MNXR95302"	"HMR_3163"	"RCR11098"	""	0	"MA_03163"
"HMR_4461"	"R01361"	"BDHm"	"R01361C"	"r0323"	""	"BDHm"	"MNXR96232"	"HMR_4461"	"RCR10467"	""	0	"MA_04461"
"HMR_4604"	"R01978"	""	"R01978C"	"r0463"	""	"r0463"	"MNXR100660;MNXR107257"	"HMR_4604"	"RCR11099"	""	0	"MA_04604"
"HMR_5351"	"R01000"	""	""	""	""	"2HBO"	"MNXR94796"	"HMR_5351"	"RCR10152"	""	0	"MA_05351"
"HMR_7709"	"R03027"	"3HBCDm"	""	""	""	"3HBCDm"	"MNXR107898;MNXR94890"	"HMR_7709"	"RCR14214"	""	0	"MA_07709"
"HMR_4052"	"R01049"	"PRPPS"	"R01049C"	"r0247"	""	"PRPPS"	"MNXR103215;MNXR106802"	"HMR_4052"	"RCR14215"	""	0	"MA_04052"
"HMR_4304"	"R00835"	"G6PDH2er"	""	"r0198"	""	"G6PDH2rer"	"MNXR99907"	"HMR_4304"	"RCR11100"	""	0	"MA_04304"
"HMR_4306"	"R00835"	"G6PDH2r"	""	"r0199"	""	"G6PDH2r"	"MNXR99907"	"HMR_4306"	"RCR11101"	""	0	"MA_04306"
"HMR_4350"	"R01051"	"RBK"	"R01051C"	"r0248"	""	"RBK"	"MNXR103431;MNXR106804"	"HMR_4350"	"RCR11102"	""	0	"MA_04350"
"HMR_4351"	"R01056"	""	"R01056C"	"r0249"	""	"r0249"	"MNXR104084;MNXR106809"	"HMR_4351"	"RCR10286"	""	0	"MA_04351"
"HMR_4352"	"R01056"	"RPI"	"R01056C"	"r0250"	""	"RPI"	"MNXR104084;MNXR106809"	"HMR_4352"	"RCR11103"	""	0	"MA_04352"
"HMR_4354"	"R01057"	"PPM"	"R01057C"	"r0251"	""	"PPM"	"MNXR103115;MNXR106810"	"HMR_4354"	"RCR11104"	""	0	"MA_04354"
"HMR_4398"	"R01066"	"DRPA"	"R01066C"	"r0254"	""	"DRPA"	"MNXR97787"	"HMR_4398"	"RCR11105"	""	0	"MA_04398"
"HMR_4404"	"R01067"	"TKT2"	""	"r0255"	""	"TKT2"	"MNXR104869;MNXR106812"	"HMR_4404"	"RCR14216"	""	0	"MA_04404"
"HMR_4473"	"R01528"	"GNDer"	"R01528C"	"r0342"	""	"GNDer"	"MNXR100389"	"HMR_4473"	"RCR11106"	""	0	"MA_04473"
"HMR_4474"	"R01528"	"GND"	"R01528C"	"r0343"	""	"GND"	"MNXR100389"	"HMR_4474"	"RCR11107"	""	0	"MA_04474"
"HMR_4476"	"R01737"	""	"RE0124C"	""	""	"RE0124C"	"MNXR100390"	"HMR_4476"	"RCR11108"	""	0	"MA_04476"
"HMR_4477"	"R01529"	"RPE"	"R01529C"	"r0344"	""	"RPE"	"MNXR104083"	"HMR_4477"	"RCR14217"	""	0	"MA_04477"
"HMR_4501"	"R01641"	"TKT1"	"R01641C"	"r0370"	""	"TKT1"	"MNXR104868;MNXR107105"	"HMR_4501"	"RCR14218"	""	0	"MA_04501"
"HMR_4565"	"R08575"	"TALA"	"R01827C"	"r0406"	""	"TALA"	"MNXR104715"	"HMR_4565"	"RCR14219"	""	0	"MA_04565"
"HMR_4567"	"R01843"	""	""	"r0408"	""	"r0408"	"MNXR102510;MNXR105338"	"HMR_4567"	"RCR10468"	""	0	"MA_04567"
"HMR_4568"	""	""	""	"r0409"	""	"r0409"	"MNXR105339"	"HMR_4568"	"RCR11109"	""	0	"MA_04568"
"HMR_9799"	"R01844"	""	""	""	""	"HMR_9799"	"MNXR107202"	"HMR_9799"	"RCR14220"	""	0	"MA_09799"
"HMR_9800"	"R03819"	""	""	""	""	"HMR_9800"	"MNXR108451"	"HMR_9800"	"RCR14221"	""	0	"MA_09800"
"HMR_4623"	"R02035"	"PGLer"	"R02035C"	"r0478"	""	"PGLer"	"MNXR102539"	"HMR_4623"	"RCR10469"	""	0	"MA_04623"
"HMR_4625"	"R02035"	"PGL"	"R02035C"	"r0479"	""	"PGL"	"MNXR102539"	"HMR_4625"	"RCR10470"	""	0	"MA_04625"
"HMR_4710"	"R02749"	""	""	"r0570"	""	"r0570"	"MNXR103116"	"HMR_4710"	"RCR10471"	""	0	"MA_04710"
"HMR_4841"	""	""	""	"r0796"	""	"r0796"	"MNXR105388"	"HMR_4841"	"RCR11110"	""	0	"MA_04841"
"HMR_8074"	"R02750"	"DRPA"	""	""	""	"DRBK"	"MNXR97787"	"HMR_8074"	"RCR11111"	""	0	"MA_08074"
"HMR_8653"	"R10520"	"G6PDH2r"	""	""	""	"G6PDH1rer"	"MNXR99907"	"HMR_8653"	"RCR14222"	""	0	"MA_08653"
"HMR_3998"	"R00122"	""	"R00122C"	"r0028"	""	"r0028"	"MNXR96129"	"HMR_3998"	"RCR10472"	""	0	"MA_03998"
"HMR_4000"	"R00089"	"ADNCYC"	"R00089C"	"r0020"	""	"ADNCYC"	"MNXR95444"	"HMR_4000"	"RCR10287"	""	0	"MA_04000"
"HMR_4002"	"R00127"	"ADK1"	"R00127C"	"r0030"	""	"ADK1"	"MNXR95450"	"HMR_4002"	"RCR10001"	""	0	"MA_04002"
"HMR_4004"	"R00127"	"ADK1m"	"R00127C"	"r0031"	""	"ADK1m"	"MNXR95450"	"HMR_4004"	"RCR10004"	""	0	"MA_04004"
"HMR_4010"	"R00183"	"NTD7"	"R00183C"	"r0045"	""	"NTD7"	"MNXR102037"	"HMR_4010"	"RCR10473"	""	0	"MA_04010"
"HMR_4081"	"R00183"	"NTD7e"	"R00183C"	"r0046"	""	"NTD7e"	"MNXR102037"	"HMR_4081"	"RCR30500"	""	0	"MA_04081"
"HMR_4082"	"R00183"	""	"R00183C"	"r0047"	""	"r0047"	"MNXR102037"	"HMR_4082"	"RCR10474"	""	0	"MA_04082"
"HMR_4012"	"R00185"	"ADNK1"	"R00185C"	"r0048"	""	"ADNK1"	"MNXR95456"	"HMR_4012"	"RCR10084"	""	0	"MA_04012"
"HMR_4014"	"R00191"	"PDE1"	"R00191C"	"r0052"	""	"PDE1"	"MNXR95886"	"HMR_4014"	"RCR10288"	""	0	"MA_04014"
"HMR_4020"	"R00332"	"GK1"	"R00332M"	"r0101"	""	"GK1"	"MNXR100144"	"HMR_4020"	"RCR10475"	""	0	"MA_04020"
"HMR_4022"	"R00434"	"GUACYC"	"R00434C"	"r0126"	""	"GUACYC"	"MNXR100463"	"HMR_4022"	"RCR10233"	""	0	"MA_04022"
"HMR_4038"	"R01127"	"IMPC"	"R01127C"	"r0273"	""	"IMPC"	"MNXR100783"	"HMR_4038"	"RCR14223"	""	0	"MA_04038"
"HMR_4040"	"R01130"	"IMPD"	"R01130C"	"r0274"	""	"IMPD"	"MNXR100830"	"HMR_4040"	"RCR14224"	""	0	"MA_04040"
"HMR_4042"	"R01135"	"ADSS"	"R01135C"	"r0277"	""	"ADSS"	"MNXR95495"	"HMR_4042"	"RCR14225"	""	0	"MA_04042"
"HMR_4046"	"R01231"	"GMPS2"	"R01231C"	"r0302"	""	"GMPS2"	"MNXR100384"	"HMR_4046"	"RCR10476"	""	0	"MA_04046"
"HMR_4048"	"R01234"	"PDE4"	"R01234C"	"r0303"	""	"PDE4"	"MNXR100078"	"HMR_4048"	"RCR10477"	""	0	"MA_04048"
"HMR_4080"	"R00181"	"AMPDA"	"R00181C"	"r0044"	""	"AMPDA"	"MNXR95824"	"HMR_4080"	"RCR14226"	""	0	"MA_04080"
"HMR_4085"	"R00190"	"ADPT"	"R00190E"	"r0050"	""	"ADPT"	"MNXR95482"	"HMR_4085"	"RCR14227"	""	0	"MA_04085"
"HMR_4086"	"R00190"	""	"R00190E"	"r0051"	""	"r0051"	"MNXR95482"	"HMR_4086"	"RCR30501"	""	0	"MA_04086"
"HMR_4134"	"R00328"	"NDP3ex"	"R00328C"	"r0098"	""	"NDP3ex"	"MNXR101928"	"HMR_4134"	"RCR30502"	""	0	"MA_04134"
"HMR_4135"	"R00332"	"GK1m"	"R00332M"	"r0102"	""	"GK1m"	"MNXR100144"	"HMR_4135"	"RCR11112"	""	0	"MA_04135"
"HMR_4168"	"R00426"	""	"R00426M"	"r0119"	""	"r0119"	"MNXR102052"	"HMR_4168"	"RCR10478"	""	0	"MA_04168"
"HMR_4171"	"R00430"	""	"R00430C"	"r0122"	""	"r0122"	"MNXR100460"	"HMR_4171"	"RCR10289"	""	0	"MA_04171"
"HMR_4290"	"R00719"	""	"R00719C"	"r0181"	""	"r0181"	"MNXR100892"	"HMR_4290"	"RCR30503"	""	0	"MA_04290"
"HMR_4406"	"R01072"	"GLUPRT"	"R01072C"	"r0257"	""	"GLUPRT"	"MNXR100287"	"HMR_4406"	"RCR14228"	""	0	"MA_04406"
"HMR_4412"	"R01083"	"ADSL1r"	"R01083C"	"r0260"	""	"ADSL1"	"MNXR95493"	"HMR_4412"	"RCR11113"	""	0	"MA_04412"
"HMR_4417"	"R01126"	"NTD11"	"R01126C"	"r0272"	""	"NTD11"	"MNXR102030"	"HMR_4417"	"RCR14229"	""	0	"MA_04417"
"HMR_4418"	"R01132"	"HXPRT"	"R01132E"	"r0275"	""	"HXPRT"	"MNXR100752"	"HMR_4418"	"RCR14230"	""	0	"MA_04418"
"HMR_4419"	"R01134"	""	"R01134C"	"r0276"	""	"GMPR;r0276"	"MNXR100382"	"HMR_4419"	"RCR14231"	""	0	"MA_04419"
"HMR_4421"	"R01138"	""	"R01138C"	"r0280"	""	"r0280"	"MNXR97145"	"HMR_4421"	"RCR10290"	""	0	"MA_04421"
"HMR_4449"	"R01227"	"NTD9"	"R01227C"	"r0297"	""	"NTD9"	"MNXR100381"	"HMR_4449"	"RCR11114"	""	0	"MA_04449"
"HMR_4450"	"R01227"	"NTD9e"	"R01227C"	"r0298"	""	"NTD9e"	"MNXR100381"	"HMR_4450"	"RCR30504"	""	0	"MA_04450"
"HMR_4451"	"R01228"	"GSNKm"	""	"r0299"	""	"GSNKm"	"MNXR100432"	"HMR_4451"	"RCR11115"	""	0	"MA_04451"
"HMR_4452"	"R01229"	"GUAPRT"	"R01229E"	"r0300"	""	"GUAPRT"	"MNXR100409"	"HMR_4452"	"RCR14232"	""	0	"MA_04452"
"HMR_4453"	"R01230"	""	"R01230C"	"r0301"	""	"r0301"	"MNXR100383"	"HMR_4453"	"RCR10479"	""	0	"MA_04453"
"HMR_4480"	"R01547"	""	"R01547C"	"r0345"	""	"r0345"	"MNXR96117"	"HMR_4480"	"RCR11116"	""	0	"MA_04480"
"HMR_4481"	"R01560"	"ADA"	"R01560C"	"r0346"	""	"ADA"	"MNXR95432"	"HMR_4481"	"RCR11117"	""	0	"MA_04481"
"HMR_4482"	"R01560"	"ADAe"	"R01560C"	"r0347"	""	"ADAe"	"MNXR95432"	"HMR_4482"	"RCR30092"	""	0	"MA_04482"
"HMR_4486"	"R00725"	""	""	"r0354"	""	"r0354"	"MNXR105324"	"HMR_4486"	"RCR14233"	""	0	"MA_04486"
"HMR_4487"	"R01139"	""	""	"r0355"	""	"r0355"	"MNXR105325"	"HMR_4487"	"RCR10153"	""	0	"MA_04487"
"HMR_4488"	"R00876"	""	""	"r0357"	""	"r0357"	"MNXR105326"	"HMR_4488"	"RCR14234"	""	0	"MA_04488"
"HMR_4489"	"R01140"	""	""	"r0358"	""	"r0358"	"MNXR105327"	"HMR_4489"	"RCR14235"	""	0	"MA_04489"
"HMR_4492"	"R01327"	""	""	"r0360"	""	"r0360"	"MNXR105328"	"HMR_4492"	"RCR14236"	""	0	"MA_04492"
"HMR_4493"	"R01330"	""	""	"r0361"	""	"r0361"	"MNXR105329"	"HMR_4493"	"RCR10086"	""	0	"MA_04493"
"HMR_4495"	"R01964"	""	""	"r0363"	""	"r0363"	"MNXR105330"	"HMR_4495"	"RCR14237"	""	0	"MA_04495"
"HMR_4496"	"R01965"	""	""	"r0364"	""	"r0364"	"MNXR105331"	"HMR_4496"	"RCR11118"	""	0	"MA_04496"
"HMR_4518"	"R01676"	"GUAD"	"R01676C"	"r0379"	""	"GUAD"	"MNXR100464"	"HMR_4518"	"RCR11119"	""	0	"MA_04518"
"HMR_4519"	"R01768"	""	"R01768X"	"r0394"	""	"r0394"	"MNXR100747"	"HMR_4519"	"RCR11120"	""	0	"MA_04519"
"HMR_4520"	"R01769"	""	"R01769X"	"r0395"	""	"r0395"	"MNXR105229"	"HMR_4520"	"RCR11121"	""	0	"MA_04520"
"HMR_4573"	"R01858"	""	"R01858C"	"r0413"	""	"r0413"	"MNXR95613"	"HMR_4573"	"RCR10291"	""	0	"MA_04573"
"HMR_4574"	"R01863"	"PUNP5"	"R01863C"	"r0415"	""	"PUNP5"	"MNXR103347"	"HMR_4574"	"RCR11122"	""	0	"MA_04574"
"HMR_4600"	"R01967"	""	"R01967M"	"r0456"	""	"r0456"	"MNXR97323"	"HMR_4600"	"RCR14238"	""	0	"MA_04600"
"HMR_4602"	"R01968"	"NTD8"	"R01968C"	"r0458"	""	"NTD8"	"MNXR102038"	"HMR_4602"	"RCR14239"	""	0	"MA_04602"
"HMR_4603"	"R01969"	"PUNP4"	"R01969C"	"r0459"	""	"PUNP4"	"MNXR103346"	"HMR_4603"	"RCR14240"	""	0	"MA_04603"
"HMR_4611"	"R02014"	""	"R02017C"	"r0470"	""	"r0470"	"MNXR104060;MNXR104070"	"HMR_4611"	"RCR10480"	""	0	"MA_04611"
"HMR_4612"	"R02017"	"RNDR1"	"R02017C"	"r0471"	""	"RNDR1"	"MNXR104060"	"HMR_4612"	"RCR10481"	""	0	"MA_04612"
"HMR_4614"	"R02020"	""	"R02017C"	"r0472"	""	"r0472"	"MNXR104060;MNXR104073"	"HMR_4614"	"RCR10482"	""	0	"MA_04614"
"HMR_4615"	"R02019"	"RNDR2"	"R02017C"	"r0473"	""	"RNDR2"	"MNXR104060;MNXR104062"	"HMR_4615"	"RCR10483"	""	0	"MA_04615"
"HMR_4617"	"R02022"	""	"R02017C"	"r0474"	""	"r0474"	"MNXR104060;MNXR104076"	"HMR_4617"	"RCR11123"	""	0	"MA_04617"
"HMR_4618"	"R02023"	""	"R02017C"	"r0475"	""	"r0475"	"MNXR104060;MNXR104079"	"HMR_4618"	"RCR11124"	""	0	"MA_04618"
"HMR_4619"	"R02024"	"RNDR3"	"R02017C"	"r0476"	""	"RNDR3"	"MNXR104060;MNXR104064"	"HMR_4619"	"RCR10484"	""	0	"MA_04619"
"HMR_4621"	"R02018"	"RNDR4"	"R02017C"	"r0477"	""	"RNDR4"	"MNXR104060;MNXR104066"	"HMR_4621"	"RCR10485"	""	0	"MA_04621"
"HMR_4632"	"R02088"	"NTD6"	"R02088C"	"r0492"	""	"NTD6"	"MNXR102036"	"HMR_4632"	"RCR14241"	""	0	"MA_04632"
"HMR_4646"	"R02103"	""	"R02103X"	"r0502"	""	"r0502"	"MNXR105225"	"HMR_4646"	"RCR10486"	""	0	"MA_04646"
"HMR_4648"	"R02103"	"XANDp"	"R02103X"	"r0503"	""	"XANDp"	"MNXR105225"	"HMR_4648"	"RCR11125"	""	0	"MA_04648"
"HMR_4649"	"R02107"	""	"R02107X"	"r0504"	""	"r0504"	"MNXR105228"	"HMR_4649"	"RCR10487"	""	0	"MA_04649"
"HMR_4650"	"R02107"	"XAOx"	"R02107X"	"r0505"	""	"XAOx"	"MNXR105228"	"HMR_4650"	"RCR11126"	""	0	"MA_04650"
"HMR_4651"	"R02147"	"PUNP3"	"R02147C"	"r0506"	""	"PUNP3"	"MNXR103345"	"HMR_4651"	"RCR11127"	""	0	"MA_04651"
"HMR_4663"	"R02297"	"PUNP7"	"R02297C"	"r0521"	""	"PUNP7"	"MNXR103349"	"HMR_4663"	"RCR14242"	""	0	"MA_04663"
"HMR_4664"	"R02142"	""	""	""	""	"HMR_4664"	""	"HMR_4664"	"RCR14243"	""	0	"MA_04664"
"HMR_4694"	"R02556"	"DADA"	"R02556E"	"r0550"	""	"DADA"	"MNXR97076"	"HMR_4694"	"RCR14244"	""	0	"MA_04694"
"HMR_4695"	"R02557"	"PUNP2"	"R02557C"	"r0551"	""	"PUNP2"	"MNXR103344"	"HMR_4695"	"RCR14245"	""	0	"MA_04695"
"HMR_4705"	"R02719"	"NTD10"	"R02719C"	"r0566"	""	"NTD10"	"MNXR102029"	"HMR_4705"	"RCR14246"	""	0	"MA_04705"
"HMR_4709"	"R02748"	"PUNP6"	"R02748C"	"r0569"	""	"PUNP6"	"MNXR103348"	"HMR_4709"	"RCR11128"	""	0	"MA_04709"
"HMR_4799"	"R04144"	"PRAGSr"	"R04144C"	"r0659"	""	"PRAGSr"	"MNXR103139"	"HMR_4799"	"RCR11129"	""	0	"MA_04799"
"HMR_4802"	"R04208"	"PRAIS"	"R04208C"	"r0666"	""	"r0666"	"MNXR103157;MNXR108734"	"HMR_4802"	"RCR11130"	""	0	"MA_04802"
"HMR_4804"	"R04209"	"AIRCr"	"R04209C"	"r0667"	""	"AIRCr"	"MNXR108735;MNXR95646"	"HMR_4804"	"RCR11131"	""	0	"MA_04804"
"HMR_4808"	"R04463"	"PRFGS"	"R04463C"	"r0687"	""	"PRFGS"	"MNXR103165;MNXR108904"	"HMR_4808"	"RCR14247"	""	0	"MA_04808"
"HMR_4810"	"R04591"	"PRASCSi"	"R04591C"	"r0705"	""	"PRASCS"	"MNXR103158;MNXR108987"	"HMR_4810"	"RCR14248"	""	0	"MA_04810"
"HMR_4812"	"R04559"	"ADSL2r"	"R04559C"	"r0699"	""	"ADSL2"	"MNXR108966;MNXR95494"	"HMR_4812"	"RCR14249"	""	0	"MA_04812"
"HMR_4814"	"R04560"	"AICART"	"R04560C"	"r0700"	""	"AICART"	"MNXR95639"	"HMR_4814"	"RCR11132"	""	0	"MA_04814"
"HMR_5301"	"R00968"	"URIK2"	""	""	""	"HMR_5301"	"MNXR105163"	"HMR_5301"	"RCR11133"	""	0	"MA_05301"
"HMR_5353"	"R02090"	"DGK1"	"R02090C"	"r1157"	""	"DGK1"	"MNXR97320"	"HMR_5353"	"RCR11134"	""	0	"MA_05353"
"HMR_6601"	"R02422"	""	"R02422C"	""	""	"HMR_6601"	"MNXR95767"	"HMR_6601"	"RCR11135"	""	0	"MA_06601"
"HMR_6602"	""	""	"RE2888C"	""	""	"RE2888C"	"MNXR103755"	"HMR_6602"	"RCR11136"	""	0	"MA_06602"
"HMR_6603"	""	""	"RE2888E"	""	""	"RE2888E"	"MNXR103755"	"HMR_6603"	"RCR30258"	""	0	"MA_06603"
"HMR_6605"	""	""	"RE2591C"	""	""	""	""	"HMR_6605"	"RCR11137"	""	0	"MA_06605"
"HMR_6606"	""	""	"RE2605C"	""	""	"RE2605C"	""	"HMR_6606"	"RCR11138"	""	0	"MA_06606"
"HMR_6607"	""	""	"RE2591C"	""	""	"HMR_6607"	""	"HMR_6607"	"RCR11139"	""	0	"MA_06607"
"HMR_6609"	"R02425"	""	"RE2813C"	""	""	"RE2813C"	"MNXR95769"	"HMR_6609"	"RCR11140"	""	0	"MA_06609"
"HMR_6610"	""	""	"RE3352C"	""	""	"RE3352C"	""	"HMR_6610"	"RCR11141"	""	0	"MA_06610"
"HMR_6611"	"R02106"	""	"R02106C"	""	""	"HMR_6611"	"MNXR105144"	"HMR_6611"	""	""	0	"MA_06611"
"HMR_7144"	"R01054"	"ADPRDP"	""	""	""	"ADPRDP"	"MNXR106807;MNXR95480"	"HMR_7144"	"RCR11143"	""	0	"MA_07144"
"HMR_8755"	"R01769"	"XAO2x"	""	""	""	"XAO2x"	"MNXR105229"	"HMR_8755"	"RCR11144"	""	0	"MA_08755"
"HMR_9797"	"R01244"	""	""	""	""	"HMR_9797"	""	"HMR_9797"	"RCR11145"	""	0	"MA_09797"
"HMR_4016"	"R00330"	"NDPK1"	"R00330C"	"r0099"	""	"NDPK1"	"MNXR96119"	"HMR_4016"	"RCR10126"	""	0	"MA_04016"
"HMR_4018"	"R00330"	"NDPK1m"	"R00330C"	"r0100"	""	"NDPK1m"	"MNXR96119"	"HMR_4018"	"RCR10292"	""	0	"MA_04018"
"HMR_4044"	"R01137"	"NDPK8"	"R01137C"	"r0278"	""	"NDPK8"	"MNXR101940"	"HMR_4044"	"RCR10087"	""	0	"MA_04044"
"HMR_4291"	"R00722"	"NDPK9"	"R00722C"	"r0182"	""	"NDPK9"	"MNXR101941"	"HMR_4291"	"RCR14250"	""	0	"MA_04291"
"HMR_4420"	"R01137"	"NDPK8m"	"R01137C"	"r0279"	""	"NDPK8m"	"MNXR101940"	"HMR_4420"	"RCR10154"	""	0	"MA_04420"
"HMR_4570"	"R01857"	"NDPK5"	"R01857C"	"r0411"	""	"NDPK5"	"MNXR96118"	"HMR_4570"	"RCR10099"	""	0	"MA_04570"
"HMR_4572"	"R01857"	"NDPK5m"	"R01857C"	"r0412"	""	"NDPK5m"	"MNXR96118"	"HMR_4572"	"RCR10293"	""	0	"MA_04572"
"HMR_4006"	"R00156"	"NDPK2"	"R00156C"	"r0037"	""	"NDPK2"	"MNXR101935"	"HMR_4006"	"RCR11146"	""	0	"MA_04006"
"HMR_4028"	"R00570"	"NDPK3"	"R00570C"	"r0150"	""	"NDPK3"	"MNXR101936"	"HMR_4028"	"RCR11147"	""	0	"MA_04028"
"HMR_4030"	"R00570"	"NDPK3m"	"R00570C"	"r0151"	""	"NDPK3m"	"MNXR101936"	"HMR_4030"	"RCR10488"	""	0	"MA_04030"
"HMR_4670"	"R02326"	"NDPK7"	"R02326C"	"r0528"	""	"NDPK7"	"MNXR101939"	"HMR_4670"	"RCR10127"	""	0	"MA_04670"
"HMR_4673"	"R02331"	"NDPK6"	"R02331C"	"r0529"	""	"NDPK6"	"MNXR101938"	"HMR_4673"	"RCR10096"	""	0	"MA_04673"
"HMR_4675"	"R02331"	"NDPK6m"	"R02331C"	"r0530"	""	"NDPK6m"	"MNXR101938"	"HMR_4675"	"RCR11148"	""	0	"MA_04675"
"HMR_6614"	""	""	"RE0453C"	""	""	"RE0453C"	"MNXR103447"	"HMR_6614"	"RCR10100"	""	0	"MA_06614"
"HMR_6615"	""	""	"RE0453M"	""	""	"RE0453M"	"MNXR103447"	"HMR_6615"	"RCR10489"	""	0	"MA_06615"
"HMR_6616"	""	""	"RE0453N"	""	""	"RE0453N"	"MNXR103447"	"HMR_6616"	"RCR11149"	""	0	"MA_06616"
"HMR_4635"	"R02093"	"NDPK4"	"R02093C"	"r0495"	""	"NDPK4"	"MNXR101937"	"HMR_4635"	"RCR10101"	""	0	"MA_04635"
"HMR_3793"	"R02050"	"D3AIBTm"	"R02050M"	"r0484"	""	"D3AIBTm"	"MNXR107287;MNXR97068"	"HMR_3793"	"RCR11150"	""	0	"MA_03793"
"HMR_3931"	"R02016"	"TRDR"	"R02016C"	"r0469"	""	"TRDR"	"MNXR104766"	"HMR_3931"	"RCR11151"	""	0	"MA_03931"
"HMR_3969"	"R00970"	"URIK3"	""	""	""	"URIK3"	"MNXR105164"	"HMR_3969"	"RCR14251"	""	0	"MA_03969"
"HMR_3970"	"R00963"	"NTD2"	""	""	""	"NTD2"	"MNXR102032"	"HMR_3970"	"RCR11152"	""	0	"MA_03970"
"HMR_4008"	"R00158"	"UMPK"	"R00158M"	"r0038"	""	"UMPK"	"MNXR105118"	"HMR_4008"	"RCR10109"	""	0	"MA_04008"
"HMR_4032"	"R00571"	"CTPS1"	"R00571C"	"r0152"	""	"CTPS1"	"MNXR96944"	"HMR_4032"	"RCR11153"	""	0	"MA_04032"
"HMR_4034"	"R00575"	"CBPS"	"R00575C"	"r0155"	""	"CBPS"	"MNXR96485"	"HMR_4034"	"RCR10490"	""	0	"MA_04034"
"HMR_4036"	"R00965"	"OMPDC"	"R00965C"	"r0235"	""	"OMPDC"	"MNXR102190"	"HMR_4036"	"RCR10110"	""	0	"MA_04036"
"HMR_4050"	"R01397"	"ASPCT"	"R01397C"	"r0328"	""	"ASPCTr"	"MNXR96080"	"HMR_4050"	"RCR11154"	""	0	"MA_04050"
"HMR_4056"	"R01569"	"NTD5"	"R01569C"	"r0350"	""	"NTD5"	"MNXR102035"	"HMR_4056"	"RCR11155"	""	0	"MA_04056"
"HMR_4059"	"R00155"	"NDP7g"	"R00155C"	"r0035"	""	"NDP7er"	"MNXR101931"	"HMR_4059"	"RCR10491"	""	0	"MA_04059"
"HMR_4060"	"R00155"	"NDP7ex"	"R00155C"	"r0036"	""	"NDP7ex"	"MNXR101931"	"HMR_4060"	"RCR30505"	""	0	"MA_04060"
"HMR_4127"	"R00287"	""	"R00287C"	"r0093"	""	"UDPGP"	"MNXR105070"	"HMR_4127"	"RCR14252"	""	0	"MA_04127"
"HMR_4177"	"R00511"	"NTD4"	"R00511C"	"r0134"	""	"NTD4"	"MNXR102034"	"HMR_4177"	"RCR11156"	""	0	"MA_04177"
"HMR_4179"	"R00511"	"NTD4e"	"R00511C"	"r0135"	""	"NTD4e"	"MNXR102034"	"HMR_4179"	"RCR30506"	""	0	"MA_04179"
"HMR_4182"	"R00517"	""	""	""	""	"HMR_4182"	""	"HMR_4182"	"RCR11157"	""	0	"MA_04182"
"HMR_4183"	"R00514"	""	"R00514C"	"r0139"	""	"r0139"	"MNXR96559"	"HMR_4183"	"RCR30507"	""	0	"MA_04183"
"HMR_4192"	"R00569"	""	"R00569C"	"r0149"	""	"r0149"	"MNXR102045"	"HMR_4192"	"RCR30508"	""	0	"MA_04192"
"HMR_4194"	"R00573"	"CTPS2"	"R00573C"	"r0154"	""	"CTPS2"	"MNXR96945"	"HMR_4194"	"RCR11158"	""	0	"MA_04194"
"HMR_4210"	"R00659"	""	"R00659C"	"r0165"	""	"r0165"	"MNXR103372"	"HMR_4210"	"RCR11159"	""	0	"MA_04210"
"HMR_4211"	"R00662"	""	"R00662M"	"r0166"	""	"r0166"	"MNXR102055"	"HMR_4211"	"RCR30259"	""	0	"MA_04211"
"HMR_4343"	"R00966"	""	""	""	""	"HMR_4343"	""	"HMR_4343"	"RCR14253"	""	0	"MA_04343"
"HMR_4345"	"R00978"	"DURAD"	"R00978C"	"r0237"	""	"DURAD"	"MNXR97814"	"HMR_4345"	"RCR11160"	""	0	"MA_04345"
"HMR_4346"	"R02269"	"DHPM1"	"R02269C"	"r0516"	""	"DHPM1"	"MNXR97432"	"HMR_4346"	"RCR11161"	""	0	"MA_04346"
"HMR_4470"	"R01414"	""	""	"r0330"	""	"r0330"	"MNXR105323"	"HMR_4470"	"RCR11162"	""	0	"MA_04470"
"HMR_4471"	"R01414"	""	""	"r0331"	""	"r0331"	"MNXR105323"	"HMR_4471"	"RCR11163"	""	0	"MA_04471"
"HMR_4472"	"R01415"	"DURAD2"	"R01415C"	"r0332"	""	"DURAD2"	"MNXR106979;MNXR97815"	"HMR_4472"	"RCR11164"	""	0	"MA_04472"
